SiteName,MonitorDate,Concentration,ItemUnit
桃園,20180806,14,μgm3
苗栗,20180806,13,μgm3
豐原,20180806,13,μgm3
萬華,20180806,13,μgm3
恆春,20180806,8,μgm3
士林,20180806,12,μgm3
汐止,20180806,12,μgm3
屏東,20180806,7,μgm3
板橋,20180806,13,μgm3
竹東,20180806,17,μgm3
臺東,20180806,9,μgm3
馬公,20180806,8,μgm3
平鎮,20180806,14,μgm3
金門,20180806,23,μgm3
臺南,20180806,9,μgm3
彰化,20180806,15,μgm3
新竹,20180806,16,μgm3
南投,20180806,14,μgm3
新營,20180806,11,μgm3
朴子,20180803,9,μgm3
南投,20180803,8,μgm3
三義,20180803,7,μgm3
馬公,20180803,7,μgm3
彰化,20180803,9,μgm3
士林,20180803,11,μgm3
美濃,20180803,8,μgm3
板橋,20180803,12,μgm3
金門,20180803,18,μgm3
平鎮,20180803,11,μgm3
臺南,20180803,9,μgm3
臺東,20180803,15,μgm3
斗六,20180803,8,μgm3
忠明,20180803,9,μgm3
苗栗,20180803,8,μgm3
基隆,20180803,14,μgm3
萬華,20180803,14,μgm3
前金,20180803,10,μgm3
花蓮,20180803,13,μgm3
桃園,20180803,12,μgm3
新營,20180803,8,μgm3
馬祖,20180803,15,μgm3
新竹,20180803,11,μgm3
恆春,20180803,8,μgm3
宜蘭,20180803,16,μgm3
嘉義,20180803,8,μgm3
竹東,20180803,11,μgm3
豐原,20180803,8,μgm3
汐止,20180803,16,μgm3
屏東,20180803,9,μgm3
陽明,20180803,9,μgm3
士林,20180731,16,μgm3
屏東,20180731,12,μgm3
臺南,20180731,10,μgm3
美濃,20180731,11,μgm3
新竹,20180731,14,μgm3
平鎮,20180731,13,μgm3
馬祖,20180731,20,μgm3
汐止,20180731,16,μgm3
三義,20180731,15,μgm3
恆春,20180731,9,μgm3
彰化,20180731,14,μgm3
豐原,20180731,16,μgm3
宜蘭,20180731,18,μgm3
馬公,20180731,10,μgm3
苗栗,20180731,14,μgm3
花蓮,20180731,12,μgm3
萬華,20180731,18,μgm3
板橋,20180731,18,μgm3
前金,20180731,9,μgm3
陽明,20180731,13,μgm3
忠明,20180731,14,μgm3
嘉義,20180731,11,μgm3
朴子,20180731,12,μgm3
南投,20180731,14,μgm3
桃園,20180731,16,μgm3
斗六,20180731,13,μgm3
基隆,20180731,19,μgm3
新營,20180731,11,μgm3
竹東,20180731,16,μgm3
南投,20180728,13,μgm3
汐止,20180728,20,μgm3
馬祖,20180728,20,μgm3
朴子,20180728,10,μgm3
忠明,20180728,11,μgm3
前金,20180728,11,μgm3
桃園,20180728,17,μgm3
苗栗,20180728,13,μgm3
竹東,20180728,17,μgm3
豐原,20180728,15,μgm3
平鎮,20180728,15,μgm3
美濃,20180728,9,μgm3
花蓮,20180728,12,μgm3
彰化,20180728,12,μgm3
陽明,20180728,15,μgm3
嘉義,20180728,10,μgm3
馬公,20180728,6,μgm3
屏東,20180728,12,μgm3
恆春,20180728,8,μgm3
宜蘭,20180728,20,μgm3
臺東,20180728,7,μgm3
新竹,20180728,15,μgm3
新營,20180728,9,μgm3
士林,20180728,20,μgm3
三義,20180728,13,μgm3
萬華,20180728,20,μgm3
斗六,20180728,13,μgm3
基隆,20180728,18,μgm3
臺南,20180728,10,μgm3
金門,20180728,19,μgm3
板橋,20180728,20,μgm3
彰化,20180725,13,μgm3
前金,20180725,12,μgm3
汐止,20180725,17,μgm3
臺東,20180725,10,μgm3
桃園,20180725,18,μgm3
屏東,20180725,10,μgm3
板橋,20180725,18,μgm3
斗六,20180725,10,μgm3
金門,20180725,13,μgm3
忠明,20180725,14,μgm3
朴子,20180725,12,μgm3
美濃,20180725,6,μgm3
竹東,20180725,16,μgm3
豐原,20180725,11,μgm3
新竹,20180725,16,μgm3
花蓮,20180725,11,μgm3
三義,20180725,11,μgm3
平鎮,20180725,20,μgm3
苗栗,20180725,14,μgm3
臺南,20180725,11,μgm3
南投,20180725,11,μgm3
宜蘭,20180725,11,μgm3
馬祖,20180725,15,μgm3
萬華,20180725,16,μgm3
恆春,20180725,9,μgm3
士林,20180725,16,μgm3
基隆,20180725,15,μgm3
新營,20180725,11,μgm3
嘉義,20180725,10,μgm3
陽明,20180725,11,μgm3
桃園,20180722,12,μgm3
屏東,20180722,13,μgm3
三義,20180722,11,μgm3
朴子,20180722,11,μgm3
斗六,20180722,15,μgm3
嘉義,20180722,15,μgm3
萬華,20180722,10,μgm3
前金,20180722,14,μgm3
恆春,20180722,11,μgm3
馬祖,20180722,20,μgm3
彰化,20180722,18,μgm3
宜蘭,20180722,7,μgm3
汐止,20180722,9,μgm3
南投,20180722,15,μgm3
金門,20180722,18,μgm3
苗栗,20180722,10,μgm3
馬公,20180722,15,μgm3
花蓮,20180722,6,μgm3
豐原,20180722,12,μgm3
板橋,20180722,10,μgm3
美濃,20180722,11,μgm3
新竹,20180722,11,μgm3
臺東,20180722,7,μgm3
平鎮,20180722,12,μgm3
忠明,20180722,15,μgm3
臺南,20180722,12,μgm3
陽明,20180722,7,μgm3
士林,20180722,10,μgm3
基隆,20180722,8,μgm3
新營,20180722,11,μgm3
平鎮,20180719,5,μgm3
竹東,20180719,10,μgm3
基隆,20180719,5,μgm3
馬公,20180719,10,μgm3
花蓮,20180719,4,μgm3
汐止,20180719,5,μgm3
恆春,20180719,4,μgm3
宜蘭,20180719,5,μgm3
南投,20180719,17,μgm3
板橋,20180719,5,μgm3
士林,20180719,4,μgm3
苗栗,20180719,16,μgm3
臺東,20180719,6,μgm3
新竹,20180719,9,μgm3
桃園,20180719,5,μgm3
新營,20180719,11,μgm3
三義,20180719,17,μgm3
屏東,20180719,10,μgm3
萬華,20180719,6,μgm3
馬祖,20180719,7,μgm3
前金,20180719,11,μgm3
斗六,20180719,16,μgm3
朴子,20180719,14,μgm3
嘉義,20180719,12,μgm3
臺南,20180719,11,μgm3
美濃,20180719,8,μgm3
忠明,20180719,15,μgm3
金門,20180719,9,μgm3
彰化,20180719,14,μgm3
豐原,20180719,16,μgm3
陽明,20180719,3,μgm3
臺東,20180716,4,μgm3
花蓮,20180716,3,μgm3
桃園,20180716,4,μgm3
臺南,20180716,18,μgm3
嘉義,20180716,28,μgm3
朴子,20180716,22,μgm3
陽明,20180716,-2,μgm3
忠明,20180716,33,μgm3
平鎮,20180716,4,μgm3
美濃,20180716,19,μgm3
新竹,20180716,16,μgm3
苗栗,20180716,23,μgm3
恆春,20180716,4,μgm3
基隆,20180716,5,μgm3
南投,20180716,37,μgm3
宜蘭,20180716,5,μgm3
馬公,20180716,11,μgm3
彰化,20180716,33,μgm3
板橋,20180716,4,μgm3
士林,20180716,4,μgm3
豐原,20180716,35,μgm3
前金,20180716,15,μgm3
萬華,20180716,4,μgm3
竹東,20180716,18,μgm3
斗六,20180716,36,μgm3
屏東,20180716,21,μgm3
馬祖,20180716,6,μgm3
新營,20180716,23,μgm3
汐止,20180716,4,μgm3
金門,20180716,10,μgm3
三義,20180716,31,μgm3
前金,20180713,12,μgm3
忠明,20180713,20,μgm3
竹東,20180713,13,μgm3
豐原,20180713,17,μgm3
彰化,20180713,21,μgm3
士林,20180713,4,μgm3
嘉義,20180713,17,μgm3
馬公,20180713,12,μgm3
陽明,20180713,4,μgm3
宜蘭,20180713,5,μgm3
臺南,20180713,16,μgm3
新竹,20180713,16,μgm3
新營,20180713,18,μgm3
萬華,20180713,5,μgm3
斗六,20180713,17,μgm3
金門,20180713,14,μgm3
馬祖,20180713,10,μgm3
美濃,20180713,12,μgm3
汐止,20180713,4,μgm3
基隆,20180713,5,μgm3
朴子,20180713,21,μgm3
三義,20180713,17,μgm3
恆春,20180713,3,μgm3
花蓮,20180713,4,μgm3
南投,20180713,18,μgm3
臺東,20180713,3,μgm3
平鎮,20180713,19,μgm3
板橋,20180713,6,μgm3
桃園,20180710,8,μgm3
金門,20180710,10,μgm3
陽明,20180710,-2,μgm3
平鎮,20180710,8,μgm3
板橋,20180710,8,μgm3
新營,20180710,15,μgm3
花蓮,20180710,11,μgm3
美濃,20180710,18,μgm3
斗六,20180710,16,μgm3
馬公,20180710,9,μgm3
嘉義,20180710,17,μgm3
南投,20180710,14,μgm3
彰化,20180710,16,μgm3
三義,20180710,12,μgm3
竹東,20180710,8,μgm3
士林,20180710,6,μgm3
豐原,20180710,13,μgm3
基隆,20180710,9,μgm3
忠明,20180710,15,μgm3
新竹,20180710,9,μgm3
萬華,20180710,8,μgm3
苗栗,20180710,13,μgm3
汐止,20180710,7,μgm3
朴子,20180710,15,μgm3
臺南,20180710,12,μgm3
屏東,20180710,14,μgm3
馬祖,20180710,8,μgm3
恆春,20180710,8,μgm3
前金,20180710,13,μgm3
臺東,20180710,10,μgm3
宜蘭,20180710,5,μgm3
屏東,20180707,7,μgm3
金門,20180707,11,μgm3
斗六,20180707,8,μgm3
基隆,20180707,12,μgm3
萬華,20180707,11,μgm3
新營,20180707,7,μgm3
臺東,20180707,6,μgm3
三義,20180707,8,μgm3
苗栗,20180707,9,μgm3
新竹,20180707,10,μgm3
臺南,20180707,7,μgm3
恆春,20180707,4,μgm3
陽明,20180707,9,μgm3
花蓮,20180707,10,μgm3
汐止,20180707,14,μgm3
馬公,20180707,9,μgm3
彰化,20180707,9,μgm3
豐原,20180707,9,μgm3
竹東,20180707,8,μgm3
南投,20180707,6,μgm3
士林,20180707,13,μgm3
宜蘭,20180707,11,μgm3
平鎮,20180707,11,μgm3
板橋,20180707,12,μgm3
朴子,20180707,8,μgm3
桃園,20180707,13,μgm3
忠明,20180707,8,μgm3
美濃,20180707,5,μgm3
馬祖,20180707,14,μgm3
宜蘭,20180704,10,μgm3
平鎮,20180704,8,μgm3
萬華,20180704,8,μgm3
馬公,20180704,11,μgm3
屏東,20180704,7,μgm3
桃園,20180704,8,μgm3
斗六,20180704,8,μgm3
新營,20180704,6,μgm3
陽明,20180704,6,μgm3
臺南,20180704,7,μgm3
汐止,20180704,8,μgm3
前金,20180704,8,μgm3
新竹,20180704,8,μgm3
三義,20180704,6,μgm3
馬祖,20180704,17,μgm3
忠明,20180704,8,μgm3
士林,20180704,8,μgm3
豐原,20180704,8,μgm3
彰化,20180704,9,μgm3
臺東,20180704,10,μgm3
竹東,20180704,6,μgm3
板橋,20180704,7,μgm3
朴子,20180704,8,μgm3
美濃,20180704,5,μgm3
南投,20180704,7,μgm3
花蓮,20180704,10,μgm3
金門,20180704,13,μgm3
基隆,20180704,7,μgm3
士林,20180701,11,μgm3
臺東,20180701,10,μgm3
竹東,20180701,10,μgm3
彰化,20180701,9,μgm3
嘉義,20180701,7,μgm3
馬公,20180701,8,μgm3
新竹,20180701,11,μgm3
基隆,20180701,14,μgm3
朴子,20180701,8,μgm3
萬華,20180701,11,μgm3
斗六,20180701,9,μgm3
金門,20180701,21,μgm3
美濃,20180701,5,μgm3
苗栗,20180701,9,μgm3
花蓮,20180701,16,μgm3
南投,20180701,8,μgm3
板橋,20180701,11,μgm3
汐止,20180701,12,μgm3
屏東,20180701,6,μgm3
平鎮,20180701,11,μgm3
恆春,20180701,8,μgm3
三義,20180701,9,μgm3
馬祖,20180701,16,μgm3
新營,20180701,7,μgm3
臺南,20180701,7,μgm3
陽明,20180701,11,μgm3
豐原,20180701,9,μgm3
宜蘭,20180701,15,μgm3
桃園,20180701,11,μgm3
忠明,20180701,8,μgm3
金門,20180628,11,μgm3
恆春,20180628,3,μgm3
板橋,20180628,16,μgm3
美濃,20180628,8,μgm3
苗栗,20180628,11,μgm3
三義,20180628,12,μgm3
士林,20180628,15,μgm3
前金,20180628,8,μgm3
桃園,20180628,13,μgm3
宜蘭,20180628,10,μgm3
竹東,20180628,12,μgm3
彰化,20180628,12,μgm3
豐原,20180628,13,μgm3
平鎮,20180628,12,μgm3
屏東,20180628,9,μgm3
嘉義,20180628,8,μgm3
馬公,20180628,6,μgm3
陽明,20180628,12,μgm3
臺南,20180628,7,μgm3
新竹,20180628,12,μgm3
基隆,20180628,14,μgm3
忠明,20180628,12,μgm3
南投,20180628,12,μgm3
花蓮,20180628,6,μgm3
汐止,20180628,16,μgm3
萬華,20180628,15,μgm3
斗六,20180628,9,μgm3
新營,20180628,8,μgm3
朴子,20180628,8,μgm3
馬祖,20180628,12,μgm3
臺東,20180628,5,μgm3
竹東,20180625,15,μgm3
板橋,20180625,21,μgm3
平鎮,20180625,14,μgm3
南投,20180625,11,μgm3
花蓮,20180625,10,μgm3
恆春,20180625,7,μgm3
朴子,20180625,11,μgm3
三義,20180625,14,μgm3
苗栗,20180625,13,μgm3
美濃,20180625,11,μgm3
金門,20180625,6,μgm3
斗六,20180625,12,μgm3
新營,20180625,11,μgm3
萬華,20180625,19,μgm3
基隆,20180625,20,μgm3
新竹,20180625,14,μgm3
臺南,20180625,9,μgm3
陽明,20180625,18,μgm3
馬公,20180625,7,μgm3
嘉義,20180625,10,μgm3
豐原,20180625,15,μgm3
彰化,20180625,15,μgm3
宜蘭,20180625,14,μgm3
桃園,20180625,18,μgm3
士林,20180625,19,μgm3
前金,20180625,10,μgm3
臺東,20180625,9,μgm3
忠明,20180625,13,μgm3
屏東,20180625,11,μgm3
汐止,20180625,23,μgm3
前金,20180622,12,μgm3
平鎮,20180622,12,μgm3
苗栗,20180622,11,μgm3
金門,20180622,10,μgm3
新營,20180622,9,μgm3
彰化,20180622,13,μgm3
竹東,20180622,10,μgm3
豐原,20180622,12,μgm3
美濃,20180622,7,μgm3
花蓮,20180622,10,μgm3
桃園,20180622,15,μgm3
萬華,20180622,11,μgm3
宜蘭,20180622,10,μgm3
馬公,20180622,9,μgm3
恆春,20180622,7,μgm3
陽明,20180622,11,μgm3
屏東,20180622,10,μgm3
南投,20180622,10,μgm3
板橋,20180622,11,μgm3
基隆,20180622,11,μgm3
馬祖,20180622,9,μgm3
士林,20180622,11,μgm3
臺南,20180622,10,μgm3
新竹,20180622,13,μgm3
三義,20180622,10,μgm3
汐止,20180622,12,μgm3
嘉義,20180622,9,μgm3
斗六,20180622,10,μgm3
臺東,20180622,10,μgm3
忠明,20180622,13,μgm3
朴子,20180622,12,μgm3
士林,20180619,5,μgm3
臺南,20180619,4,μgm3
三義,20180619,2,μgm3
宜蘭,20180619,7,μgm3
金門,20180619,9,μgm3
屏東,20180619,5,μgm3
基隆,20180619,7,μgm3
嘉義,20180619,3,μgm3
汐止,20180619,6,μgm3
臺東,20180619,5,μgm3
彰化,20180619,4,μgm3
恆春,20180619,4,μgm3
陽明,20180619,4,μgm3
忠明,20180619,4,μgm3
平鎮,20180619,4,μgm3
斗六,20180619,3,μgm3
馬公,20180619,6,μgm3
朴子,20180619,4,μgm3
南投,20180619,3,μgm3
新營,20180619,3,μgm3
豐原,20180619,3,μgm3
花蓮,20180619,7,μgm3
萬華,20180619,6,μgm3
桃園,20180619,6,μgm3
板橋,20180619,6,μgm3
竹東,20180619,4,μgm3
新竹,20180619,5,μgm3
馬祖,20180619,12,μgm3
苗栗,20180619,3,μgm3
美濃,20180619,2,μgm3
萬華,20180616,14,μgm3
嘉義,20180616,10,μgm3
恆春,20180616,4,μgm3
忠明,20180616,15,μgm3
豐原,20180616,12,μgm3
馬祖,20180616,19,μgm3
三義,20180616,14,μgm3
前金,20180616,9,μgm3
斗六,20180616,14,μgm3
臺東,20180616,5,μgm3
新營,20180616,9,μgm3
朴子,20180616,12,μgm3
花蓮,20180616,8,μgm3
竹東,20180616,15,μgm3
桃園,20180616,16,μgm3
苗栗,20180616,17,μgm3
板橋,20180616,16,μgm3
宜蘭,20180616,12,μgm3
新竹,20180616,19,μgm3
美濃,20180616,7,μgm3
臺南,20180616,10,μgm3
金門,20180616,16,μgm3
南投,20180616,16,μgm3
汐止,20180616,15,μgm3
彰化,20180616,17,μgm3
陽明,20180616,8,μgm3
平鎮,20180616,16,μgm3
士林,20180616,13,μgm3
花蓮,20180613,19,μgm3
金門,20180613,28,μgm3
馬祖,20180613,21,μgm3
斗六,20180613,26,μgm3
新營,20180613,23,μgm3
萬華,20180613,21,μgm3
汐止,20180613,21,μgm3
士林,20180613,20,μgm3
平鎮,20180613,21,μgm3
臺南,20180613,24,μgm3
新竹,20180613,21,μgm3
基隆,20180613,21,μgm3
馬公,20180613,25,μgm3
豐原,20180613,22,μgm3
陽明,20180613,19,μgm3
嘉義,20180613,23,μgm3
忠明,20180613,23,μgm3
彰化,20180613,28,μgm3
板橋,20180613,21,μgm3
南投,20180613,25,μgm3
宜蘭,20180613,21,μgm3
桃園,20180613,22,μgm3
屏東,20180613,23,μgm3
朴子,20180613,26,μgm3
竹東,20180613,18,μgm3
恆春,20180613,20,μgm3
三義,20180613,22,μgm3
臺東,20180613,19,μgm3
苗栗,20180613,24,μgm3
萬華,20180610,13,μgm3
汐止,20180610,11,μgm3
斗六,20180610,13,μgm3
金門,20180610,16,μgm3
前金,20180610,10,μgm3
南投,20180610,13,μgm3
苗栗,20180610,16,μgm3
恆春,20180610,7,μgm3
屏東,20180610,12,μgm3
士林,20180610,13,μgm3
基隆,20180610,10,μgm3
朴子,20180610,15,μgm3
三義,20180610,16,μgm3
平鎮,20180610,14,μgm3
美濃,20180610,12,μgm3
板橋,20180610,14,μgm3
馬祖,20180610,14,μgm3
臺東,20180610,6,μgm3
新營,20180610,12,μgm3
嘉義,20180610,11,μgm3
臺南,20180610,11,μgm3
陽明,20180610,11,μgm3
豐原,20180610,15,μgm3
花蓮,20180610,7,μgm3
彰化,20180610,16,μgm3
桃園,20180610,15,μgm3
竹東,20180610,18,μgm3
馬公,20180610,14,μgm3
忠明,20180610,16,μgm3
新竹,20180610,16,μgm3
忠明,20180607,16,μgm3
基隆,20180607,7,μgm3
新竹,20180607,10,μgm3
花蓮,20180607,4,μgm3
臺南,20180607,16,μgm3
陽明,20180607,6,μgm3
宜蘭,20180607,4,μgm3
桃園,20180607,7,μgm3
萬華,20180607,8,μgm3
汐止,20180607,8,μgm3
朴子,20180607,19,μgm3
金門,20180607,13,μgm3
新營,20180607,19,μgm3
美濃,20180607,14,μgm3
竹東,20180607,11,μgm3
南投,20180607,16,μgm3
士林,20180607,8,μgm3
屏東,20180607,16,μgm3
斗六,20180607,21,μgm3
前金,20180607,17,μgm3
恆春,20180607,3,μgm3
臺東,20180607,4,μgm3
平鎮,20180607,8,μgm3
三義,20180607,15,μgm3
苗栗,20180607,13,μgm3
馬祖,20180607,10,μgm3
嘉義,20180607,15,μgm3
板橋,20180607,7,μgm3
彰化,20180607,20,μgm3
豐原,20180607,16,μgm3
馬公,20180607,11,μgm3
苗栗,20180604,19,μgm3
臺東,20180604,9,μgm3
朴子,20180604,18,μgm3
嘉義,20180604,20,μgm3
萬華,20180604,14,μgm3
斗六,20180604,23,μgm3
花蓮,20180604,12,μgm3
南投,20180604,23,μgm3
恆春,20180604,8,μgm3
新營,20180604,17,μgm3
陽明,20180604,12,μgm3
桃園,20180604,16,μgm3
忠明,20180604,20,μgm3
士林,20180604,16,μgm3
宜蘭,20180604,10,μgm3
豐原,20180604,21,μgm3
臺南,20180604,15,μgm3
汐止,20180604,11,μgm3
馬祖,20180604,17,μgm3
三義,20180604,20,μgm3
平鎮,20180604,16,μgm3
屏東,20180604,17,μgm3
板橋,20180604,14,μgm3
金門,20180604,18,μgm3
美濃,20180604,16,μgm3
新竹,20180604,19,μgm3
基隆,20180604,7,μgm3
馬公,20180604,12,μgm3
彰化,20180604,21,μgm3
竹東,20180604,20,μgm3
前金,20180604,14,μgm3
新竹,20180601,12,μgm3
斗六,20180601,20,μgm3
汐止,20180601,9,μgm3
萬華,20180601,8,μgm3
桃園,20180601,10,μgm3
宜蘭,20180601,8,μgm3
馬祖,20180601,11,μgm3
三義,20180601,12,μgm3
平鎮,20180601,11,μgm3
臺南,20180601,17,μgm3
彰化,20180601,15,μgm3
前金,20180601,17,μgm3
恆春,20180601,7,μgm3
屏東,20180601,17,μgm3
板橋,20180601,9,μgm3
忠明,20180601,15,μgm3
南投,20180601,16,μgm3
臺東,20180601,7,μgm3
士林,20180601,7,μgm3
新營,20180601,22,μgm3
花蓮,20180601,9,μgm3
苗栗,20180601,12,μgm3
嘉義,20180601,22,μgm3
陽明,20180601,2,μgm3
馬公,20180601,10,μgm3
竹東,20180601,10,μgm3
豐原,20180601,13,μgm3
金門,20180601,10,μgm3
朴子,20180601,23,μgm3
基隆,20180601,8,μgm3
美濃,20180601,16,μgm3
馬公,20180529,10,μgm3
汐止,20180529,24,μgm3
新營,20180529,11,μgm3
萬華,20180529,21,μgm3
臺南,20180529,11,μgm3
竹東,20180529,20,μgm3
桃園,20180529,21,μgm3
朴子,20180529,12,μgm3
馬祖,20180529,26,μgm3
宜蘭,20180529,16,μgm3
士林,20180529,21,μgm3
豐原,20180529,19,μgm3
恆春,20180529,9,μgm3
美濃,20180529,13,μgm3
三義,20180529,19,μgm3
平鎮,20180529,23,μgm3
花蓮,20180529,14,μgm3
金門,20180529,22,μgm3
苗栗,20180529,17,μgm3
臺東,20180529,13,μgm3
嘉義,20180529,12,μgm3
新竹,20180529,21,μgm3
前金,20180529,11,μgm3
屏東,20180529,13,μgm3
板橋,20180529,22,μgm3
斗六,20180529,14,μgm3
南投,20180529,15,μgm3
陽明,20180529,20,μgm3
忠明,20180529,15,μgm3
基隆,20180529,20,μgm3
臺東,20180526,8,μgm3
臺南,20180526,8,μgm3
朴子,20180526,10,μgm3
彰化,20180526,13,μgm3
忠明,20180526,13,μgm3
嘉義,20180526,8,μgm3
士林,20180526,14,μgm3
馬公,20180526,8,μgm3
基隆,20180526,20,μgm3
新竹,20180526,12,μgm3
竹東,20180526,14,μgm3
宜蘭,20180526,17,μgm3
萬華,20180526,16,μgm3
桃園,20180526,14,μgm3
斗六,20180526,12,μgm3
美濃,20180526,8,μgm3
金門,20180526,15,μgm3
豐原,20180526,12,μgm3
苗栗,20180526,11,μgm3
花蓮,20180526,9,μgm3
南投,20180526,13,μgm3
板橋,20180526,16,μgm3
屏東,20180526,9,μgm3
汐止,20180526,18,μgm3
前金,20180526,6,μgm3
平鎮,20180526,13,μgm3
三義,20180526,12,μgm3
恆春,20180526,5,μgm3
馬祖,20180526,20,μgm3
新營,20180526,8,μgm3
陽明,20180526,11,μgm3
士林,20180523,15,μgm3
金門,20180523,19,μgm3
忠明,20180523,22,μgm3
汐止,20180523,19,μgm3
南投,20180523,23,μgm3
萬華,20180523,19,μgm3
臺南,20180523,14,μgm3
桃園,20180523,19,μgm3
美濃,20180523,16,μgm3
彰化,20180523,23,μgm3
新營,20180523,17,μgm3
板橋,20180523,20,μgm3
恆春,20180523,13,μgm3
陽明,20180523,8,μgm3
嘉義,20180523,19,μgm3
臺東,20180523,13,μgm3
屏東,20180523,17,μgm3
新竹,20180523,18,μgm3
豐原,20180523,24,μgm3
基隆,20180523,17,μgm3
宜蘭,20180523,18,μgm3
馬公,20180523,13,μgm3
苗栗,20180523,19,μgm3
前金,20180523,13,μgm3
竹東,20180523,19,μgm3
三義,20180523,22,μgm3
平鎮,20180523,18,μgm3
斗六,20180523,22,μgm3
花蓮,20180523,16,μgm3
馬祖,20180523,16,μgm3
朴子,20180523,17,μgm3
金門,20180520,17,μgm3
新竹,20180520,13,μgm3
美濃,20180520,12,μgm3
基隆,20180520,20,μgm3
苗栗,20180520,14,μgm3
馬公,20180520,9,μgm3
前金,20180520,9,μgm3
豐原,20180520,18,μgm3
花蓮,20180520,9,μgm3
士林,20180520,17,μgm3
竹東,20180520,20,μgm3
馬祖,20180520,21,μgm3
南投,20180520,18,μgm3
汐止,20180520,21,μgm3
忠明,20180520,14,μgm3
板橋,20180520,19,μgm3
屏東,20180520,13,μgm3
新營,20180520,12,μgm3
陽明,20180520,17,μgm3
嘉義,20180520,13,μgm3
彰化,20180520,14,μgm3
平鎮,20180520,15,μgm3
三義,20180520,16,μgm3
臺南,20180520,10,μgm3
朴子,20180520,12,μgm3
宜蘭,20180520,13,μgm3
桃園,20180520,15,μgm3
萬華,20180520,18,μgm3
臺東,20180520,8,μgm3
恆春,20180520,6,μgm3
斗六,20180520,16,μgm3
花蓮,20180517,6,μgm3
恆春,20180517,5,μgm3
平鎮,20180517,14,μgm3
三義,20180517,12,μgm3
臺東,20180517,7,μgm3
士林,20180517,16,μgm3
萬華,20180517,20,μgm3
彰化,20180517,10,μgm3
朴子,20180517,8,μgm3
汐止,20180517,21,μgm3
臺南,20180517,8,μgm3
豐原,20180517,13,μgm3
美濃,20180517,9,μgm3
基隆,20180517,16,μgm3
苗栗,20180517,10,μgm3
新營,20180517,8,μgm3
竹東,20180517,13,μgm3
屏東,20180517,9,μgm3
斗六,20180517,10,μgm3
前金,20180517,7,μgm3
陽明,20180517,19,μgm3
桃園,20180517,17,μgm3
板橋,20180517,21,μgm3
馬祖,20180517,13,μgm3
宜蘭,20180517,10,μgm3
嘉義,20180517,8,μgm3
忠明,20180517,11,μgm3
金門,20180517,15,μgm3
南投,20180517,11,μgm3
板橋,20180514,24,μgm3
忠明,20180514,16,μgm3
汐止,20180514,26,μgm3
士林,20180514,23,μgm3
宜蘭,20180514,21,μgm3
桃園,20180514,21,μgm3
豐原,20180514,20,μgm3
臺南,20180514,15,μgm3
彰化,20180514,15,μgm3
新營,20180514,16,μgm3
馬祖,20180514,26,μgm3
恆春,20180514,9,μgm3
三義,20180514,19,μgm3
平鎮,20180514,19,μgm3
陽明,20180514,25,μgm3
屏東,20180514,17,μgm3
前金,20180514,15,μgm3
南投,20180514,19,μgm3
花蓮,20180514,11,μgm3
苗栗,20180514,17,μgm3
金門,20180514,18,μgm3
臺東,20180514,9,μgm3
美濃,20180514,17,μgm3
斗六,20180514,16,μgm3
萬華,20180514,23,μgm3
新竹,20180514,16,μgm3
基隆,20180514,24,μgm3
馬公,20180514,9,μgm3
嘉義,20180514,16,μgm3
朴子,20180514,14,μgm3
竹東,20180514,20,μgm3
南投,20180511,30,μgm3
臺東,20180511,10,μgm3
新竹,20180511,18,μgm3
恆春,20180511,8,μgm3
彰化,20180511,25,μgm3
斗六,20180511,32,μgm3
花蓮,20180511,12,μgm3
陽明,20180511,13,μgm3
豐原,20180511,26,μgm3
苗栗,20180511,19,μgm3
汐止,20180511,13,μgm3
嘉義,20180511,27,μgm3
馬祖,20180511,17,μgm3
朴子,20180511,23,μgm3
平鎮,20180511,18,μgm3
忠明,20180511,25,μgm3
士林,20180511,12,μgm3
板橋,20180511,15,μgm3
基隆,20180511,11,μgm3
新營,20180511,24,μgm3
臺南,20180511,18,μgm3
金門,20180511,21,μgm3
屏東,20180511,26,μgm3
萬華,20180511,13,μgm3
馬公,20180511,17,μgm3
三義,20180511,22,μgm3
竹東,20180511,21,μgm3
宜蘭,20180511,12,μgm3
美濃,20180511,22,μgm3
桃園,20180511,18,μgm3
萬華,20180508,8,μgm3
